Id_KPIKaryawan,Id_karyawan,nama_Karyawan,Department,status_kehadiran_pelatihan,Status_Kerja,EnvironmentSatisfaction,JobSatisfaction,id_cabang,id_tahun
5115,1006,Yanti,Sales,HADIR,AKTIF,3,5,1,5
5116,1007,Sueb,Sales,HADIR,AKTIF,5,4,1,5
5117,1008,Mukidi,Human Resources,HADIR,AKTIF,3,3,1,5
5118,1009,Josee Antonetti,Research & Development,HADIR,AKTIF,4,2,1,5
5119,1010,Deck Gradley,Sales,HADIR,AKTIF,4,3,1,5
5120,1011,Leonanie Trevor,Research & Development,TIDAK HADIR,AKTIF,4,5,1,5
5121,1012,Brooks McKaile,Research & Development,TIDAK HADIR,AKTIF,4,1,1,5
5122,1013,Anett Wyllcock,Human Resources,HADIR,AKTIF,4,1,1,5
5123,1014,Augustin Joddins,Sales,TIDAK HADIR,AKTIF,5,4,1,5
5124,1015,Elvera Ditter,Human Resources,HADIR,AKTIF,3,2,5,5
5125,1016,Jackie Addicote,Research & Development,TIDAK HADIR,AKTIF,2,5,5,5
5126,1017,Gideon Grand,Research & Development,HADIR,AKTIF,1,4,2,5
5127,1018,Ariella Dunhill,Sales,HADIR,AKTIF,2,5,5,5
5128,1019,Aloise Hinstridge,Sales,HADIR,AKTIF,4,5,3,5
5129,1020,Andre Pitkethly,Sales,HADIR,AKTIF,5,5,3,5
5130,1021,Melvin Poundsford,Human Resources,HADIR,AKTIF,4,5,4,5
5131,1022,Milly Mille,Research & Development,HADIR,AKTIF,3,5,4,5
5132,1023,Amalea Mellody,Sales,HADIR,AKTIF,3,3,3,5
5133,1024,Paolo Drynan,Research & Development,HADIR,AKTIF,3,1,1,5
5134,1025,Nisse Lernihan,Research & Development,TIDAK HADIR,AKTIF,2,5,5,5
5135,1026,Skyler Vasilevich,Human Resources,HADIR,AKTIF,3,4,1,5
5136,1027,Anallese Seares,Sales,HADIR,AKTIF,5,3,1,5
5137,1028,Mordecai Argo,Human Resources,HADIR,AKTIF,4,3,4,5
5138,1029,Shella,Human Resources,TIDAK HADIR,AKTIF,3,1,4,5
5139,1030,Andika,Sales,TIDAK HADIR,AKTIF,3,2,2,5
5140,1031,Pratama,Sales,HADIR,AKTIF,3,2,2,5
5141,1032,Diana,Sales,HADIR,AKTIF,2,2,5,5
5142,1033,Diana,Human Resources,HADIR,AKTIF,5,1,4,5
5143,1034,Melda,Human Resources,TIDAK HADIR,AKTIF,3,2,1,5
5144,1035,Syifa,research & Development,HADIR,AKTIF,1,4,1,5
5145,1036,Tin,research & Development,HADIR,AKTIF,3,5,3,5
5146,1037,Sholkan,research & Development,HADIR,AKTIF,4,2,5,5
5147,1038,Darius,Human Resources,HADIR,AKTIF,4,3,2,5
5148,1039,Artemis,Sales,HADIR,AKTIF,4,3,1,5
5149,1040,Zia,Research & Development,HADIR,AKTIF,4,5,1,5
5150,1041,Qiqa,Research & Development,HADIR,AKTIF,5,5,1,5
5151,1042,Abdullah,Sales,HADIR,AKTIF,5,5,1,5
5152,1043,Aiman,Research & Development,HADIR,AKTIF,5,5,2,5
5153,1044,Alatas,Sales,HADIR,AKTIF,5,3,1,5
5154,1,Annis,Sales,HADIR,AKTIF,3,1,2,6
5155,2,Idaline,Research & Development,HADIR,AKTIF,1,4,3,6
5156,3,Blakelee,Research & Development,TIDAK HADIR,AKTIF,5,5,4,6
5157,4,Rafaellle,Research & Development,TIDAK HADIR,RESIGN,0,0,1,6
5158,5,Travers,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5159,6,Malva,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5160,7,Piggy,Research & Development,TIDAK HADIR,RESIGN,0,0,1,6
5161,8,Shelagh,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5162,9,Mercy,Research & Development,HADIR,AKTIF,1,4,1,6
5163,10,Pearl,Research & Development,HADIR,AKTIF,2,1,5,6
5164,11,Vinson,Research & Development,HADIR,AKTIF,1,5,1,6
5165,12,Lily,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5166,13,Oswell,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5167,14,Virginia,Research & Development,HADIR,AKTIF,1,2,2,6
5168,15,Barth,Research & Development,HADIR,AKTIF,3,2,2,6
5169,16,Flossy,Research & Development,HADIR,AKTIF,4,5,5,6
5170,17,Irma,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5171,18,Hillyer,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5172,19,Berton,Sales,TIDAK HADIR,RESIGN,0,0,5,6
5173,20,Stafani,Research & Development,HADIR,AKTIF,3,2,4,6
5174,21,Constancia,Research & Development,HADIR,AKTIF,2,5,2,6
5175,22,Winfred,Sales,TIDAK HADIR,AKTIF,3,4,2,6
5176,23,Dalston,Research & Development,HADIR,AKTIF,3,2,4,6
5177,24,Liva,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5178,25,Adara,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5179,26,Benedict,Research & Development,HADIR,AKTIF,2,2,2,6
5180,27,Theodore,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5181,28,Evyn,Sales,HADIR,AKTIF,5,2,4,6
5182,29,Miquela,Research & Development,HADIR,AKTIF,5,2,4,6
5183,30,Van,Sales,TIDAK HADIR,AKTIF,2,4,2,6
5184,31,Olive,Research & Development,TIDAK HADIR,AKTIF,3,1,2,6
5185,32,Harrietta,Research & Development,HADIR,AKTIF,4,5,5,6
5186,33,Verla,Research & Development,HADIR,AKTIF,2,1,4,6
5187,34,Fredelia,Sales,HADIR,AKTIF,4,4,5,6
5188,35,Reube,Research & Development,HADIR,AKTIF,3,1,3,6
5189,36,Pepita,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5190,37,Hewet,Sales,HADIR,AKTIF,1,5,5,6
5191,38,Phebe,Sales,TIDAK HADIR,AKTIF,4,4,3,6
5192,39,Sheelagh,Research & Development,TIDAK HADIR,AKTIF,3,2,5,6
5193,40,Brander,Sales,TIDAK HADIR,AKTIF,3,4,5,6
5194,41,Zandra,Research & Development,HADIR,AKTIF,1,4,5,6
5195,42,Ezechiel,Research & Development,HADIR,AKTIF,2,2,2,6
5196,43,Stacia,Research & Development,HADIR,AKTIF,2,3,2,6
5197,44,Salvidor,Sales,HADIR,AKTIF,1,5,4,6
5198,45,Morganne,Research & Development,HADIR,AKTIF,1,4,5,6
5199,46,Hillary,Research & Development,HADIR,AKTIF,2,3,2,6
5200,47,Lyda,Sales,HADIR,AKTIF,2,3,3,6
5201,48,Viola,Research & Development,TIDAK HADIR,AKTIF,4,2,2,6
5202,49,Rikki,Sales,TIDAK HADIR,RESIGN,0,0,3,6
5203,50,Arne,Research & Development,HADIR,AKTIF,1,5,3,6
5204,51,Cale,Research & Development,HADIR,AKTIF,3,2,5,6
5205,52,Lizette,Research & Development,HADIR,AKTIF,2,2,3,6
5206,53,Colline,Sales,HADIR,AKTIF,2,1,4,6
5207,54,Portie,Research & Development,HADIR,AKTIF,4,3,5,6
5208,55,Quincy,Sales,TIDAK HADIR,AKTIF,4,3,5,6
5209,56,Clevie,Research & Development,HADIR,AKTIF,2,3,4,6
5210,57,Gill,Sales,HADIR,AKTIF,5,4,4,6
5211,58,Uta,Research & Development,HADIR,AKTIF,3,4,2,6
5212,59,Lilla,Research & Development,HADIR,AKTIF,2,1,3,6
5213,60,Fair,Research & Development,HADIR,AKTIF,2,3,4,6
5214,61,Karon,Research & Development,HADIR,AKTIF,5,5,5,6
5215,62,Bryn,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5216,63,Lucinda,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5217,64,Doloritas,Sales,TIDAK HADIR,RESIGN,0,0,3,6
5218,65,Nikolas,Research & Development,HADIR,AKTIF,4,4,5,6
5219,66,HADIRman,Research & Development,HADIR,AKTIF,3,1,2,6
5220,67,Deborah,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5221,68,Melicent,Research & Development,HADIR,AKTIF,3,2,3,6
5222,69,Duke,Research & Development,HADIR,AKTIF,1,4,2,6
5223,70,Kristan,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5224,71,Paxon,Sales,HADIR,AKTIF,3,1,5,6
5225,72,Marcos,Research & Development,HADIR,AKTIF,5,2,5,6
5226,73,Shannen,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5227,74,Solly,Research & Development,HADIR,AKTIF,3,4,5,6
5228,75,Aleen,Research & Development,TIDAK HADIR,AKTIF,3,5,5,6
5229,76,Adelaide,Research & Development,TIDAK HADIR,AKTIF,1,4,4,6
5230,77,Jody,Sales,HADIR,AKTIF,3,1,2,6
5231,78,Nanni,Research & Development,HADIR,AKTIF,5,4,4,6
5232,79,Eddy,Research & Development,HADIR,AKTIF,1,5,2,6
5233,80,Kevina,Human Resources,TIDAK HADIR,AKTIF,3,2,5,6
5234,81,Karina,Research & Development,HADIR,AKTIF,5,2,5,6
5235,82,Whitney,Research & Development,HADIR,AKTIF,2,1,4,6
5236,83,Tuckie,Sales,HADIR,AKTIF,2,5,2,6
5237,84,Frankie,Research & Development,HADIR,AKTIF,4,1,4,6
5238,85,Karlene,Research & Development,HADIR,AKTIF,1,3,1,6
5239,86,Annice,Research & Development,HADIR,AKTIF,4,4,3,6
5240,87,Garold,Sales,TIDAK HADIR,RESIGN,0,0,4,6
5241,88,Donelle,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5242,89,Janos,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5243,90,Brnaby,Sales,TIDAK HADIR,AKTIF,5,5,2,6
5244,91,Field,Research & Development,HADIR,AKTIF,1,4,5,6
5245,92,Fifi,Sales,HADIR,AKTIF,1,4,4,6
5246,93,Reeta,Sales,TIDAK HADIR,AKTIF,1,1,3,6
5247,94,Leeland,Research & Development,HADIR,AKTIF,1,5,3,6
5248,95,Jenni,Sales,HADIR,AKTIF,5,1,2,6
5249,96,Kelcie,Research & Development,HADIR,AKTIF,1,3,4,6
5250,97,Carlene,Sales,HADIR,AKTIF,1,2,2,6
5251,98,Kipp,Sales,HADIR,AKTIF,2,3,4,6
5252,99,Killian,Sales,HADIR,AKTIF,4,5,3,6
5253,100,Alon,Research & Development,HADIR,AKTIF,1,3,5,6
5254,101,Friedrich,Human Resources,HADIR,AKTIF,5,1,1,6
5255,102,Angelika,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5256,103,Daffy,Research & Development,HADIR,AKTIF,5,3,4,6
5257,104,Remington,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5258,105,Ros,Research & Development,HADIR,AKTIF,1,1,2,6
5259,106,Christan,Human Resources,TIDAK HADIR,RESIGN,0,0,5,6
5260,107,Cammy,Research & Development,HADIR,AKTIF,2,5,4,6
5261,108,Nina,Sales,HADIR,AKTIF,3,3,2,6
5262,109,Dominique,Research & Development,HADIR,AKTIF,4,2,2,6
5263,110,Dreddy,Research & Development,TIDAK HADIR,AKTIF,5,1,5,6
5264,111,Theda,Research & Development,HADIR,AKTIF,5,5,5,6
5265,112,Veronique,Research & Development,HADIR,AKTIF,3,2,2,6
5266,113,Legra,Human Resources,TIDAK HADIR,RESIGN,0,0,2,6
5267,114,Ennis,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5268,115,Dicky,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5269,116,Vance,Sales,HADIR,AKTIF,1,2,5,6
5270,117,Alexandra,Research & Development,HADIR,AKTIF,2,5,2,6
5271,118,Lynn,Sales,HADIR,AKTIF,4,1,5,6
5272,119,Glynnis,Research & Development,HADIR,AKTIF,2,4,5,6
5273,120,Maxy,Sales,HADIR,AKTIF,1,5,2,6
5274,121,Floria,Research & Development,HADIR,AKTIF,5,2,5,6
5275,122,Ruthie,Sales,TIDAK HADIR,AKTIF,1,2,2,6
5276,123,Gabriele,Research & Development,HADIR,AKTIF,5,2,4,6
5277,124,Ethelda,Research & Development,HADIR,AKTIF,4,5,2,6
5278,125,Tawnya,Sales,HADIR,AKTIF,1,2,4,6
5279,126,Ken,Research & Development,HADIR,AKTIF,4,5,4,6
5280,127,Shirley,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5281,128,Quinlan,Sales,HADIR,AKTIF,3,1,3,6
5282,129,Ingaberg,Research & Development,HADIR,AKTIF,4,4,3,6
5283,130,Sela,Research & Development,HADIR,AKTIF,3,4,5,6
5284,131,Milicent,Research & Development,HADIR,AKTIF,5,2,2,6
5285,132,Bengt,Sales,HADIR,AKTIF,4,5,3,6
5286,133,Washington,Sales,TIDAK HADIR,AKTIF,5,2,4,6
5287,134,Elvyn,Sales,TIDAK HADIR,AKTIF,1,1,5,6
5288,135,Miof mela,Human Resources,HADIR,AKTIF,4,2,3,6
5289,136,Moise,Research & Development,HADIR,AKTIF,5,1,4,6
5290,137,Sada,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5291,138,Charles,Sales,HADIR,AKTIF,5,3,3,6
5292,139,Travus,Sales,TIDAK HADIR,RESIGN,0,0,2,6
5293,140,Rebeka,Human Resources,TIDAK HADIR,RESIGN,0,0,5,6
5294,141,Harris,Research & Development,TIDAK HADIR,AKTIF,4,1,3,6
5295,142,Stanford,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5296,143,Joelie,Research & Development,HADIR,AKTIF,1,3,3,6
5297,144,Catherin,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5298,145,Nickola,Sales,HADIR,AKTIF,2,4,2,6
5299,146,Bell,Research & Development,HADIR,AKTIF,4,5,5,6
5300,147,Corbie,Research & Development,HADIR,AKTIF,5,4,5,6
5301,148,Roarke,Research & Development,HADIR,AKTIF,1,5,5,6
5302,149,Julee,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5303,150,Ewen,Research & Development,HADIR,AKTIF,3,2,2,6
5304,151,Jorrie,Research & Development,HADIR,AKTIF,2,5,3,6
5305,152,Olly,Sales,HADIR,AKTIF,1,2,1,6
5306,153,Normand,Sales,HADIR,AKTIF,1,2,5,6
5307,154,Miguel,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5308,155,Tab,Sales,TIDAK HADIR,RESIGN,0,0,5,6
5309,156,Annabal,Research & Development,HADIR,AKTIF,2,3,3,6
5310,157,Cynthie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5311,158,Shelba,Research & Development,HADIR,AKTIF,2,1,4,6
5312,159,Jinny,Sales,HADIR,AKTIF,3,2,3,6
5313,160,Tallou,Sales,HADIR,AKTIF,2,4,2,6
5314,161,Meridel,Research & Development,TIDAK HADIR,AKTIF,1,2,4,6
5315,162,Skipp,Research & Development,TIDAK HADIR,AKTIF,3,4,5,6
5316,163,Martin,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5317,164,Cammi,Research & Development,HADIR,AKTIF,2,5,2,6
5318,165,Lee,Research & Development,HADIR,AKTIF,3,1,3,6
5319,166,Richardo,Research & Development,HADIR,AKTIF,5,1,2,6
5320,167,Kiah,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5321,168,Cecil,Sales,HADIR,AKTIF,5,2,5,6
5322,169,Letti,Sales,HADIR,AKTIF,1,1,2,6
5323,170,Emlynne,Research & Development,TIDAK HADIR,AKTIF,2,5,5,6
5324,171,Marjie,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5325,172,Homer,Sales,HADIR,AKTIF,4,3,4,6
5326,173,Colman,Research & Development,HADIR,AKTIF,1,5,5,6
5327,174,Kai,Research & Development,HADIR,AKTIF,4,5,2,6
5328,175,Finlay,Sales,HADIR,AKTIF,2,2,2,6
5329,176,Odetta,Research & Development,HADIR,AKTIF,3,4,3,6
5330,177,Miltie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5331,178,Sherry,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5332,179,Jobyna,Sales,TIDAK HADIR,RESIGN,0,0,5,6
5333,180,Susanne,Research & Development,HADIR,AKTIF,2,5,2,6
5334,181,Gilles,Research & Development,HADIR,AKTIF,1,4,5,6
5335,182,Augustine,Research & Development,HADIR,AKTIF,3,4,4,6
5336,183,Felecia,Sales,HADIR,AKTIF,2,3,3,6
5337,184,Merrielle,Research & Development,HADIR,AKTIF,5,3,5,6
5338,185,Tami,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5339,186,Carlie,Research & Development,TIDAK HADIR,AKTIF,2,4,1,6
5340,187,Carri,Research & Development,HADIR,AKTIF,5,3,2,6
5341,188,Milo,Research & Development,HADIR,AKTIF,5,5,4,6
5342,189,Noelani,Research & Development,HADIR,AKTIF,5,3,4,6
5343,190,Aland,Research & Development,HADIR,AKTIF,3,2,3,6
5344,191,Jerry,Research & Development,TIDAK HADIR,AKTIF,2,4,4,6
5345,192,Winni,Research & Development,HADIR,AKTIF,2,2,2,6
5346,193,Jolyn,Research & Development,HADIR,AKTIF,4,1,5,6
5347,194,Gabbey,Research & Development,TIDAK HADIR,AKTIF,2,3,5,6
5348,195,Meaghan,Research & Development,HADIR,AKTIF,4,5,2,6
5349,196,Anny,Research & Development,HADIR,AKTIF,3,2,4,6
5350,197,Kath,Research & Development,HADIR,AKTIF,5,1,4,6
5351,198,Wyatt,Research & Development,HADIR,AKTIF,5,1,3,6
5352,199,Bette,Research & Development,HADIR,AKTIF,3,2,2,6
5353,200,Brynne,Research & Development,HADIR,AKTIF,4,1,5,6
5354,201,Erick,Research & Development,HADIR,AKTIF,5,3,2,6
5355,202,Adan,Research & Development,HADIR,AKTIF,2,5,4,6
5356,203,Retha,Research & Development,HADIR,AKTIF,3,2,5,6
5357,204,Hadrian,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5358,205,Gunther,Research & Development,HADIR,AKTIF,1,1,5,6
5359,206,Tarah,Sales,HADIR,AKTIF,1,4,2,6
5360,207,Bard,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5361,208,Melita,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5362,209,Chandler,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5363,210,Rica,Research & Development,TIDAK HADIR,RESIGN,0,0,1,6
5364,211,Keven,Sales,HADIR,AKTIF,4,5,5,6
5365,212,Purcell,Research & Development,HADIR,AKTIF,2,2,4,6
5366,213,Salim,Sales,TIDAK HADIR,RESIGN,0,0,3,6
5367,214,Kiah,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5368,215,Merrick,Research & Development,TIDAK HADIR,RESIGN,0,0,3,6
5369,216,Elka,Sales,TIDAK HADIR,RESIGN,0,0,4,6
5370,217,Karney,Sales,HADIR,AKTIF,5,2,2,6
5371,218,Arda,Research & Development,TIDAK HADIR,AKTIF,2,4,2,6
5372,219,Blythe,Sales,TIDAK HADIR,AKTIF,5,3,4,6
5373,220,Brier,Sales,HADIR,AKTIF,1,1,1,6
5374,221,Alan,Research & Development,HADIR,AKTIF,4,3,2,6
5375,222,Morse,Research & Development,HADIR,AKTIF,5,2,4,6
5376,223,Belva,Research & Development,HADIR,AKTIF,5,3,2,6
5377,224,Adrea,Sales,HADIR,AKTIF,5,5,4,6
5378,225,Vannie,Research & Development,HADIR,AKTIF,3,3,2,6
5379,226,Ava,Research & Development,HADIR,AKTIF,2,1,4,6
5380,227,Dale,Sales,HADIR,AKTIF,3,4,2,6
5381,228,Chad,Sales,TIDAK HADIR,RESIGN,0,0,2,6
5382,229,Rudy,Sales,HADIR,AKTIF,2,1,2,6
5383,230,Donavon,Research & Development,HADIR,AKTIF,5,5,5,6
5384,231,Orazio,Research & Development,HADIR,AKTIF,1,2,1,6
5385,232,Lindon,Research & Development,HADIR,AKTIF,2,2,5,6
5386,233,Nanette,Human Resources,HADIR,AKTIF,2,3,4,6
5387,234,Avigdor,Sales,TIDAK HADIR,AKTIF,4,1,2,6
5388,235,Kiley,Research & Development,HADIR,AKTIF,1,5,2,6
5389,236,Margaret,Sales,HADIR,AKTIF,2,3,4,6
5390,237,Gusty,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5391,238,Beverley,Sales,HADIR,AKTIF,1,1,4,6
5392,239,Erinn,Sales,TIDAK HADIR,AKTIF,1,4,5,6
5393,240,Susie,Research & Development,HADIR,AKTIF,4,2,5,6
5394,241,Dagny,Research & Development,HADIR,AKTIF,1,2,4,6
5395,242,Avigdor,Sales,HADIR,AKTIF,4,2,3,6
5396,243,Adelice,Research & Development,TIDAK HADIR,RESIGN,0,0,5,6
5397,244,Kile,Research & Development,HADIR,AKTIF,2,4,2,6
5398,245,Ciel,Research & Development,HADIR,AKTIF,4,5,5,6
5399,246,Hasty,Research & Development,TIDAK HADIR,AKTIF,3,5,1,6
5400,247,Patricio,Research & Development,TIDAK HADIR,AKTIF,5,4,5,6
5401,248,Cindra,Research & Development,HADIR,AKTIF,5,2,2,6
5402,249,Kerstin,Research & Development,HADIR,AKTIF,2,1,4,6
5403,250,Gypsy,Research & Development,HADIR,AKTIF,3,1,4,6
5404,251,Crichton,Research & Development,TIDAK HADIR,AKTIF,2,1,4,6
5405,252,Robert,Research & Development,TIDAK HADIR,AKTIF,3,3,2,6
5406,253,Silva,Research & Development,HADIR,AKTIF,2,2,3,6
5407,254,Nelson,Research & Development,HADIR,AKTIF,1,5,2,6
5408,255,Darla,Sales,HADIR,AKTIF,3,4,2,6
5409,256,Lanie,Research & Development,HADIR,AKTIF,3,4,5,6
5410,257,Briana,Research & Development,HADIR,AKTIF,2,4,5,6
5411,258,Gwenny,Research & Development,HADIR,AKTIF,5,5,3,6
5412,259,Reynold,Research & Development,HADIR,AKTIF,1,4,2,6
5413,260,Denyse,Research & Development,TIDAK HADIR,AKTIF,2,1,5,6
5414,261,Conrado,Research & Development,HADIR,AKTIF,1,1,5,6
5415,262,Rubina,Sales,TIDAK HADIR,RESIGN,0,0,4,6
5416,263,Lebbie,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5417,264,Ollie,Sales,TIDAK HADIR,AKTIF,4,4,5,6
5418,265,Jemmie,Research & Development,HADIR,AKTIF,1,3,4,6
5419,266,Lock,Sales,HADIR,AKTIF,4,2,5,6
5420,267,Tristam,Research & Development,HADIR,AKTIF,2,5,2,6
5421,268,Sauveur,Research & Development,HADIR,AKTIF,3,1,4,6
5422,269,Bernadine,Research & Development,TIDAK HADIR,AKTIF,1,3,4,6
5423,270,Nathanil,Research & Development,TIDAK HADIR,AKTIF,5,3,4,6
5424,271,Britta,Research & Development,HADIR,AKTIF,3,1,2,6
5425,272,Emmeline,Research & Development,HADIR,AKTIF,1,2,4,6
5426,273,Paulina,Research & Development,HADIR,AKTIF,4,1,5,6
5427,274,Brinn,Sales,HADIR,AKTIF,3,4,2,6
5428,275,Ashli,Research & Development,TIDAK HADIR,AKTIF,1,4,3,6
5429,276,Tonye,Research & Development,TIDAK HADIR,AKTIF,1,3,4,6
5430,277,Avie,Research & Development,HADIR,AKTIF,4,4,5,6
5431,278,Chico,Sales,HADIR,AKTIF,2,2,2,6
5432,279,Donnajean,Research & Development,HADIR,AKTIF,5,5,3,6
5433,280,Jodie,Research & Development,HADIR,AKTIF,1,1,5,6
5434,281,Thayne,Research & Development,HADIR,AKTIF,1,2,2,6
5435,282,Hilarius,Sales,HADIR,AKTIF,4,1,3,6
5436,283,Johnny,Sales,HADIR,AKTIF,5,3,2,6
5437,284,Harley,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5438,285,Marysa,Research & Development,TIDAK HADIR,AKTIF,3,3,2,6
5439,286,Irwin,Research & Development,HADIR,AKTIF,4,3,2,6
5440,287,Sherill,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5441,288,Cully,Research & Development,TIDAK HADIR,AKTIF,5,4,2,6
5442,289,Joanne,Research & Development,HADIR,AKTIF,5,1,5,6
5443,290,Phaedra,Research & Development,HADIR,AKTIF,3,3,4,6
5444,291,Bastian,Research & Development,TIDAK HADIR,AKTIF,1,4,4,6
5445,292,Marie-ann,Research & Development,HADIR,AKTIF,3,3,1,6
5446,293,Shannon,Sales,HADIR,AKTIF,3,2,2,6
5447,294,Ludovico,Sales,TIDAK HADIR,AKTIF,2,5,5,6
5448,295,Yvon,Research & Development,TIDAK HADIR,AKTIF,2,3,2,6
5449,296,Cirillo,Sales,TIDAK HADIR,AKTIF,1,4,3,6
5450,297,Ofelia,Research & Development,HADIR,AKTIF,2,1,5,6
5451,298,Cad,Sales,TIDAK HADIR,AKTIF,3,5,2,6
5452,299,Toddy,Research & Development,HADIR,AKTIF,2,3,4,6
5453,300,Yoshiko,Research & Development,HADIR,AKTIF,3,4,5,6
5454,301,Allistir,Sales,HADIR,AKTIF,3,5,2,6
5455,302,Derby,Sales,HADIR,AKTIF,1,3,1,6
5456,303,Delphine,Research & Development,HADIR,AKTIF,4,3,5,6
5457,304,Sophia,Sales,HADIR,AKTIF,5,2,2,6
5458,305,Charley,Research & Development,HADIR,AKTIF,3,4,2,6
5459,306,Reidar,Research & Development,TIDAK HADIR,AKTIF,1,1,2,6
5460,307,Donetta,Sales,HADIR,AKTIF,5,4,4,6
5461,308,Lu,Research & Development,HADIR,AKTIF,2,3,4,6
5462,309,Ailyn,Research & Development,TIDAK HADIR,AKTIF,3,4,5,6
5463,310,Dorothee,Research & Development,TIDAK HADIR,AKTIF,2,4,3,6
5464,311,Emmalynne,Human Resources,HADIR,AKTIF,2,5,2,6
5465,312,Elwyn,Research & Development,HADIR,AKTIF,5,2,5,6
5466,313,Tabina,Research & Development,HADIR,AKTIF,4,1,2,6
5467,314,Simona,Research & Development,TIDAK HADIR,AKTIF,5,2,2,6
5468,315,Roderich,Research & Development,HADIR,AKTIF,5,2,3,6
5469,316,Ann,Research & Development,HADIR,AKTIF,3,5,5,6
5470,317,Malcolm,Research & Development,TIDAK HADIR,AKTIF,1,2,2,6
5471,318,Nikki,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5472,319,Diarmid,Research & Development,TIDAK HADIR,RESIGN,0,0,2,6
5473,320,Caye,Sales,HADIR,AKTIF,5,3,3,6
5474,321,Lorain,Sales,HADIR,AKTIF,1,1,2,6
5475,322,Henry,Sales,HADIR,AKTIF,3,3,5,6
5476,323,Minnie,Research & Development,HADIR,AKTIF,2,1,5,6
5477,324,Branden,Research & Development,HADIR,AKTIF,4,2,4,6
5478,325,Ariel,Research & Development,HADIR,AKTIF,5,5,3,6
5479,326,Curran,Research & Development,TIDAK HADIR,AKTIF,2,4,2,6
5480,327,Darlleen,Research & Development,HADIR,AKTIF,4,5,2,6
5481,328,Appolonia,Sales,TIDAK HADIR,AKTIF,4,3,2,6
5482,329,Jamie,Sales,TIDAK HADIR,RESIGN,0,0,2,6
5483,330,Clevie,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5484,331,Paten,Research & Development,TIDAK HADIR,RESIGN,0,0,4,6
5485,332,Gusella,Sales,TIDAK HADIR,AKTIF,4,3,2,6
5486,333,Marty,Research & Development,HADIR,AKTIF,4,4,2,6
5487,334,Filippo,Research & Development,HADIR,AKTIF,2,2,2,6
5488,335,Cathryn,Research & Development,HADIR,AKTIF,3,5,1,6
5489,336,Ryon,Sales,HADIR,AKTIF,1,2,5,6
5490,337,Dickie,Research & Development,HADIR,AKTIF,2,2,3,6
5491,338,Rey,Research & Development,HADIR,AKTIF,4,4,5,6
5492,339,Meredeth,Sales,HADIR,AKTIF,1,2,4,6
5493,340,Fremont,Sales,HADIR,AKTIF,5,2,1,6
5494,341,Osbourne,Research & Development,HADIR,AKTIF,5,5,4,6
5495,342,Thomasin,Research & Development,TIDAK HADIR,AKTIF,5,2,5,6
5496,343,Keeley,Research & Development,HADIR,AKTIF,5,1,2,6
